Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34143,40.0,1,1,0,0,2364.0,1,0,0,20,0,62,4,-1,0,3,0
34144,56.0,10,0,1,0,283.0,1,1,0,20,0,89,3,341,2,0,0
34145,57.0,9,1,2,0,3082.0,1,1,0,20,0,267,2,294,3,0,0
34146,46.0,1,1,0,0,292.0,1,0,0,20,0,386,2,234,4,0,0
34147,56.0,7,2,1,0,699.0,1,0,0,20,0,193,1,-1,0,3,0
34148,58.0,5,1,0,0,745.0,1,0,0,20,0,23,1,-1,0,3,0
34149,46.0,1,0,1,0,168.0,1,0,0,20,0,255,1,336,4,1,0
34150,40.0,1,2,1,0,169.0,1,0,0,20,0,214,1,346,1,0,0
34151,36.0,4,1,2,0,928.0,1,0,0,20,0,239,1,-1,0,3,0
34152,30.0,9,2,1,0,513.0,1,0,0,20,0,241,1,-1,0,3,0
34153,46.0,4,1,0,0,3229.0,1,0,0,20,0,1550,1,-1,0,3,1
34154,34.0,4,2,2,0,8038.0,1,0,0,20,0,29,3,152,1,0,0
34155,52.0,7,0,1,0,1430.0,1,0,1,20,0,121,4,-1,0,3,0
34156,31.0,1,2,0,0,71.0,1,0,0,20,0,185,3,336,6,0,0
34157,29.0,0,1,1,0,1489.0,1,0,0,20,0,399,1,-1,0,3,0
34158,41.0,1,1,1,0,1334.0,1,0,0,20,0,234,5,-1,0,3,0
34159,35.0,9,1,1,0,8.0,1,1,0,20,0,19,6,-1,0,3,0
34160,34.0,4,2,2,0,5452.0,0,0,0,20,0,96,1,245,5,1,0
34161,43.0,0,1,1,0,101.0,1,0,0,20,0,131,2,349,3,0,0
34162,50.0,1,1,0,0,3304.0,1,0,0,20,0,218,1,-1,0,3,0
34163,34.0,4,2,2,0,556.0,1,0,0,20,0,143,2,-1,0,3,0
34164,30.0,7,1,1,0,4867.0,1,1,1,20,0,8,6,306,3,1,0
34165,31.0,0,2,1,0,483.0,1,1,0,20,0,159,2,-1,0,3,0
34166,33.0,0,1,1,0,6.0,1,0,0,20,0,386,1,349,3,1,0
34167,30.0,10,2,1,0,8304.0,0,0,0,20,0,245,1,-1,0,3,0
34168,36.0,1,1,1,0,6699.0,1,0,0,20,0,201,3,-1,0,3,0
34169,34.0,2,1,1,1,-538.0,1,0,0,20,0,428,1,-1,0,3,0
34170,43.0,0,1,1,0,1220.0,1,0,0,20,0,349,2,339,1,1,0
34171,27.0,8,2,1,0,2784.0,1,0,1,20,0,153,1,328,1,0,0
34172,28.0,10,1,1,0,1.0,0,0,0,20,0,128,1,-1,0,3,0
34173,53.0,0,1,1,0,225.0,1,0,0,20,0,304,1,340,1,0,0
34174,37.0,4,1,2,0,17335.0,0,0,0,20,0,108,1,-1,0,3,0
34175,30.0,4,1,2,0,860.0,1,0,0,20,0,185,1,-1,0,3,0
34176,34.0,1,2,1,0,550.0,1,0,0,20,0,90,3,346,1,0,0
34177,33.0,1,1,1,0,2502.0,1,0,0,20,0,285,1,270,1,0,0
34178,36.0,1,1,1,0,349.0,1,0,0,20,0,365,1,-1,0,3,0
34179,28.0,9,2,1,0,335.0,1,0,0,20,0,122,3,-1,0,3,0
34180,56.0,0,1,1,0,382.0,0,0,0,20,0,275,1,-1,0,3,0
34181,34.0,4,2,2,0,-362.0,1,1,0,20,0,7,6,-1,0,3,0
34182,35.0,9,2,2,0,1924.0,1,0,0,20,0,285,1,-1,0,3,0
34183,31.0,1,1,1,0,1664.0,1,0,0,20,0,158,1,182,1,2,0
34184,51.0,2,0,2,0,4.0,1,1,0,20,0,74,5,-1,0,3,0
34185,43.0,10,1,1,0,948.0,1,0,0,20,0,199,6,-1,0,3,0
34186,33.0,3,1,0,0,4136.0,1,0,0,20,0,178,5,-1,0,3,0
34187,35.0,1,1,1,0,365.0,1,1,0,20,0,63,2,-1,0,3,0
34188,41.0,1,1,0,0,951.0,1,0,0,20,0,23,4,-1,0,3,0
34189,51.0,1,1,0,0,14.0,1,1,0,20,0,233,2,329,1,0,0
34190,48.0,1,1,0,0,346.0,1,0,0,20,0,188,1,-1,0,3,0
34191,57.0,5,1,0,0,-384.0,1,1,1,20,0,534,1,-1,0,3,0
34192,29.0,1,2,1,0,262.0,1,0,0,20,0,130,2,-1,0,3,0
34193,32.0,1,1,0,0,474.0,1,0,0,20,0,198,1,-1,0,3,0
34194,33.0,9,1,1,0,0.0,1,0,0,20,0,210,2,-1,0,3,0
34195,33.0,9,2,1,0,235.0,1,0,0,20,0,352,1,-1,0,3,0
34196,50.0,11,1,0,0,341.0,1,1,0,20,0,670,4,340,2,2,1
34197,38.0,7,1,1,0,797.0,1,0,0,20,0,62,4,-1,0,3,0
34198,25.0,1,2,3,0,586.0,1,0,0,20,0,712,1,-1,0,3,0
34199,30.0,0,2,1,0,1473.0,1,0,0,20,0,401,1,-1,0,3,0
34200,37.0,0,2,1,0,515.0,1,0,0,20,0,59,1,-1,0,3,0
34201,50.0,2,1,2,0,221.0,1,0,0,20,0,319,2,340,1,0,0
34202,34.0,1,1,0,0,1217.0,1,0,0,20,0,142,2,328,3,0,0
34203,29.0,0,2,1,0,127.0,1,1,0,20,0,314,1,-1,0,3,0
34204,35.0,4,2,2,0,1422.0,1,1,0,20,0,28,7,272,3,1,0
34205,54.0,3,0,0,0,502.0,1,0,0,20,0,317,1,-1,0,3,0
34206,44.0,1,2,1,0,0.0,0,0,0,20,0,133,1,-1,0,3,1
34207,43.0,7,0,1,0,266.0,1,1,0,20,0,79,1,152,1,0,0
34208,61.0,4,1,2,0,267.0,0,0,0,20,0,190,1,-1,0,3,1
34209,24.0,1,1,1,0,1222.0,1,0,0,20,0,369,1,-1,0,3,0
34210,34.0,0,2,1,0,663.0,1,0,0,20,0,111,1,-1,0,3,0
34211,32.0,1,1,1,0,1281.0,1,0,0,20,0,222,1,-1,0,3,0
34212,35.0,9,2,2,0,122.0,0,0,0,20,0,49,5,328,5,0,0
34213,28.0,4,2,2,0,145.0,1,0,0,20,0,277,1,-1,0,3,0
34214,36.0,1,1,1,0,-53.0,1,0,0,20,0,9,5,322,8,1,0
34215,23.0,9,1,1,0,4.0,1,0,0,20,0,698,1,-1,0,3,0
34216,28.0,6,2,2,0,222.0,1,0,0,20,0,13,5,-1,0,3,0
34217,24.0,9,2,1,0,393.0,1,1,0,20,0,714,1,-1,0,3,0
34218,45.0,4,1,2,0,-114.0,1,0,0,20,0,257,1,-1,0,3,0
34219,42.0,4,1,2,0,72.0,1,0,0,20,0,124,2,348,3,0,0
34220,33.0,1,1,1,0,1454.0,1,0,0,20,0,322,2,-1,0,3,0
34221,29.0,9,2,2,0,68.0,1,0,0,20,0,658,1,-1,0,3,0
34222,36.0,2,1,1,0,13.0,1,0,0,20,0,98,3,-1,0,3,0
34223,53.0,4,1,2,0,696.0,1,0,0,20,0,12,6,-1,0,3,0
34224,33.0,1,2,0,0,910.0,1,0,0,20,0,42,1,-1,0,3,0
34225,49.0,7,1,1,0,1345.0,1,0,0,20,0,254,1,-1,0,3,0
34226,35.0,1,1,1,0,0.0,1,1,0,20,0,123,3,-1,0,3,0
34227,42.0,1,1,2,0,1993.0,1,0,0,20,0,97,2,-1,0,3,0
34228,33.0,1,1,0,0,2861.0,1,0,0,20,0,128,3,-1,0,3,0
34229,37.0,0,1,1,0,756.0,1,0,0,20,0,207,2,-1,0,3,0
34230,29.0,1,0,1,0,-19.0,1,0,0,20,0,712,4,-1,0,3,1
34231,45.0,9,1,1,0,497.0,1,0,0,20,0,72,1,321,2,0,0
34232,31.0,4,2,2,0,635.0,1,0,0,20,0,37,1,320,2,0,0
34233,48.0,4,1,2,0,161.0,1,0,0,20,0,207,1,-1,0,3,0
34234,35.0,1,1,1,0,360.0,1,0,1,20,0,24,1,152,3,0,0
34235,35.0,0,1,1,0,0.0,1,0,0,20,0,18,5,-1,0,3,0
34236,30.0,4,2,2,0,63.0,1,0,0,20,0,260,1,320,1,1,0
34237,35.0,0,1,1,0,1345.0,1,0,0,20,0,163,1,271,1,0,0
34238,51.0,6,1,1,0,383.0,1,0,0,20,0,164,1,-1,0,3,0
34239,38.0,1,1,1,0,530.0,1,0,0,20,0,59,3,-1,0,3,0
34240,39.0,1,1,1,0,2299.0,1,0,0,20,0,450,1,271,1,0,0
34241,36.0,9,2,1,0,94.0,1,0,0,20,0,274,1,-1,0,3,0
34242,48.0,7,1,0,0,0.0,1,0,0,20,0,90,2,259,1,0,0
34243,61.0,5,1,1,0,243.0,0,0,0,20,0,194,1,-1,0,3,1
34244,35.0,0,0,2,0,262.0,1,0,0,20,0,690,2,335,4,1,0
34245,36.0,4,1,2,0,139.0,1,0,0,20,0,79,1,-1,0,3,0
34246,33.0,1,2,1,0,15341.0,0,0,0,20,0,335,1,334,3,0,0
34247,31.0,1,2,1,0,88.0,1,0,0,20,0,21,5,-1,0,3,0
34248,47.0,7,2,2,0,0.0,0,0,0,20,0,96,1,-1,0,3,0
34249,50.0,0,1,1,0,335.0,1,0,0,20,0,166,4,-1,0,3,0
34250,42.0,0,1,1,0,0.0,1,0,0,20,0,72,1,154,2,0,0
34251,41.0,0,1,1,0,67.0,0,0,0,20,0,185,2,150,2,0,0
34252,34.0,4,2,3,0,355.0,1,0,0,20,0,51,3,-1,0,3,0
34253,33.0,9,2,1,0,4240.0,1,0,0,20,0,508,1,-1,0,3,0
34254,28.0,6,1,2,0,232.0,1,1,0,20,0,219,1,-1,0,3,0
34255,38.0,1,1,1,0,730.0,1,0,0,20,0,19,5,328,8,1,0
34256,35.0,1,1,1,0,243.0,1,0,0,20,0,41,3,-1,0,3,0
34257,34.0,9,1,1,0,-228.0,1,0,0,20,0,187,3,332,3,1,0
34258,66.0,5,1,0,0,711.0,0,0,1,20,0,137,5,-1,0,3,0
34259,25.0,1,2,0,0,147.0,1,0,0,20,0,59,2,322,2,0,0
34260,48.0,7,1,1,0,440.0,1,0,0,20,0,611,1,312,1,0,0
34261,46.0,4,1,2,0,189.0,1,0,0,20,0,45,1,154,1,0,0
34262,28.0,1,2,1,0,1011.0,1,0,0,20,0,204,3,-1,0,3,0
34263,70.0,5,1,1,0,2575.0,0,0,1,20,0,216,2,-1,0,3,1
34264,45.0,4,1,2,0,126.0,1,0,0,20,0,92,1,342,1,0,0
34265,32.0,1,1,0,0,0.0,1,0,0,20,0,295,3,335,1,1,0
34266,40.0,1,1,1,0,1386.0,1,1,0,20,0,396,3,151,4,1,0
34267,31.0,1,1,0,0,2929.0,1,0,0,20,0,237,3,150,3,0,0
34268,34.0,3,1,2,0,4958.0,1,0,0,20,0,11,5,152,2,0,0
34269,39.0,7,1,1,0,18.0,1,1,0,20,0,155,1,154,2,0,0
34270,35.0,1,1,0,0,396.0,1,0,0,20,0,110,1,-1,0,3,0
34271,34.0,1,2,1,0,13683.0,1,0,0,20,0,92,3,321,3,0,0
34272,46.0,1,1,1,0,1147.0,1,0,0,20,0,720,1,-1,0,3,1
34273,46.0,1,2,1,0,338.0,1,0,0,20,0,178,4,-1,0,3,0
34274,59.0,0,2,1,0,-423.0,1,1,0,20,0,84,1,-1,0,3,0
34275,46.0,9,1,1,0,329.0,1,0,0,20,0,78,1,-1,0,3,0
34276,32.0,4,2,2,0,2974.0,1,0,0,20,0,169,1,-1,0,3,0
34277,27.0,0,2,1,0,619.0,1,0,0,20,0,16,5,322,4,1,0
34278,41.0,9,1,2,0,532.0,1,0,0,20,0,414,2,285,1,0,0
34279,37.0,7,2,1,0,99.0,1,1,0,20,0,617,1,-1,0,3,0
34280,41.0,1,1,1,0,1522.0,1,1,0,20,0,377,1,341,2,0,0
34281,31.0,4,2,2,0,775.0,1,0,0,20,0,207,1,308,2,0,0
34282,51.0,9,2,1,0,1153.0,1,0,0,20,0,76,5,-1,0,3,0
34283,59.0,7,1,0,0,196.0,1,0,1,20,0,205,1,-1,0,3,0
34284,34.0,1,1,1,0,856.0,1,0,0,20,0,470,1,150,5,1,0
34285,32.0,9,2,1,0,1819.0,1,0,0,20,0,62,1,340,2,0,0
34286,59.0,4,0,2,0,258.0,1,0,0,20,0,33,1,173,1,2,0
34287,32.0,4,2,2,0,4262.0,1,0,0,20,0,246,1,152,1,0,0
34288,24.0,1,1,1,0,0.0,1,0,0,20,0,83,3,306,4,0,0
34289,35.0,4,2,2,0,62.0,1,0,0,20,0,213,3,-1,0,3,1
34290,37.0,2,1,0,0,1529.0,1,0,0,20,0,201,3,-1,0,3,0
34291,44.0,1,1,1,1,105.0,1,0,0,20,0,586,1,-1,0,3,1
34292,59.0,3,0,2,0,0.0,0,0,0,20,0,379,1,332,2,1,0
34293,34.0,2,2,1,0,318.0,1,0,0,20,0,40,1,150,2,0,0
34294,28.0,7,1,1,0,1394.0,1,0,0,20,0,293,2,-1,0,3,0
34295,54.0,5,1,1,0,303.0,1,0,0,20,0,240,1,349,2,0,0
34296,26.0,1,2,0,0,52.0,1,0,0,20,0,271,1,300,2,2,0
34297,32.0,9,2,2,0,1454.0,1,0,0,20,0,190,1,335,1,1,0
34298,40.0,0,2,1,0,2360.0,1,0,0,20,0,15,2,-1,0,3,0
34299,38.0,0,2,3,0,31.0,0,0,0,20,0,59,3,-1,0,3,0
34300,38.0,7,1,1,0,-349.0,1,0,0,20,0,111,2,328,5,0,0
34301,34.0,9,2,1,0,1161.0,1,0,0,20,0,17,5,334,1,0,0
34302,43.0,1,1,1,0,1927.0,1,0,0,20,0,149,1,152,1,0,0
34303,34.0,1,1,1,0,965.0,1,0,0,20,0,372,2,332,2,1,0
34304,57.0,5,1,0,0,2961.0,0,0,0,20,0,128,2,-1,0,3,0
34305,36.0,0,2,1,0,0.0,0,0,0,20,0,637,1,-1,0,3,0
34306,36.0,1,1,1,0,0.0,1,1,0,20,0,240,1,326,1,2,0
34307,39.0,1,1,0,0,8637.0,1,0,1,20,0,78,1,313,1,0,0
34308,59.0,4,1,2,0,0.0,1,1,0,20,0,392,1,-1,0,3,1
34309,36.0,2,1,1,0,24.0,1,0,0,20,0,88,1,154,2,0,0
34310,44.0,1,1,1,0,508.0,1,0,0,20,0,222,1,154,1,0,0
34311,34.0,1,2,1,0,565.0,1,1,0,20,0,20,4,-1,0,3,0
34312,37.0,1,1,0,0,1941.0,1,0,0,20,0,151,2,-1,0,3,0
34313,55.0,4,0,2,0,5253.0,1,1,0,20,0,378,1,287,19,0,0
34314,31.0,4,1,2,0,491.0,1,0,0,20,0,15,1,326,1,1,0
34315,27.0,7,1,1,0,472.0,1,0,0,20,0,144,4,-1,0,3,0
34316,33.0,9,2,1,0,151.0,1,0,0,20,0,104,3,236,6,0,0
34317,43.0,1,1,1,0,701.0,1,1,0,20,0,69,1,-1,0,3,0
34318,41.0,0,1,0,0,1314.0,1,0,0,20,0,159,1,326,1,0,0
34319,28.0,1,2,2,0,1984.0,1,0,0,20,0,147,1,-1,0,3,0
34320,60.0,0,1,1,0,1914.0,1,0,0,20,0,65,1,287,3,0,0
34321,37.0,7,1,1,0,184.0,1,0,0,20,0,53,1,348,3,0,0
34322,41.0,1,1,0,0,241.0,1,0,0,20,0,170,1,150,1,0,0
34323,34.0,1,1,1,0,470.0,1,1,0,20,0,217,1,-1,0,3,0
34324,41.0,9,1,2,0,585.0,1,0,1,20,0,60,1,-1,0,3,0
34325,38.0,6,0,1,0,0.0,1,0,0,20,0,84,1,-1,0,3,0
34326,42.0,2,2,1,0,1049.0,1,1,0,20,0,180,1,-1,0,3,0
34327,29.0,1,0,1,0,291.0,1,0,0,20,0,405,2,-1,0,3,0
34328,50.0,1,0,1,0,881.0,1,1,0,20,0,162,1,-1,0,3,0
34329,35.0,1,1,1,0,94.0,1,0,0,20,0,75,1,-1,0,3,0
34330,59.0,4,1,2,0,287.0,1,0,0,20,0,818,2,242,8,0,0
34331,46.0,7,0,1,0,348.0,1,0,0,20,0,323,1,-1,0,3,0
34332,40.0,1,1,1,0,565.0,1,1,0,20,0,297,2,-1,0,3,0
34333,20.0,8,2,3,0,330.0,0,0,0,20,0,159,2,-1,0,3,0
34334,33.0,1,1,1,0,3458.0,1,0,0,20,0,54,1,-1,0,3,0
34335,34.0,0,2,1,0,1352.0,1,0,0,20,0,126,1,334,3,1,0
34336,45.0,1,1,0,1,-443.0,1,1,0,20,0,691,1,-1,0,3,1
34337,56.0,7,1,1,0,159.0,1,0,0,20,0,132,3,-1,0,3,0
34338,39.0,9,1,2,0,1524.0,0,0,0,20,0,567,1,-1,0,3,1
34339,51.0,3,1,2,0,6700.0,1,1,0,20,0,64,4,-1,0,3,0
34340,28.0,1,1,0,0,674.0,1,0,1,20,0,22,1,-1,0,3,0
34341,36.0,1,1,0,0,1925.0,1,0,0,20,0,904,2,-1,0,3,1
34342,29.0,1,1,1,0,2378.0,1,1,0,20,0,239,1,276,6,0,0
34343,39.0,1,1,1,0,1165.0,1,0,0,20,0,354,1,-1,0,3,0
34344,31.0,7,2,1,0,0.0,1,0,0,20,0,400,1,-1,0,3,0
34345,34.0,0,1,1,0,1183.0,1,0,0,20,0,575,2,-1,0,3,0
34346,35.0,7,1,1,0,1047.0,1,0,0,20,0,95,2,-1,0,3,0
34347,35.0,7,2,1,0,-291.0,1,0,0,20,0,197,3,-1,0,3,0
34348,36.0,1,1,0,0,4693.0,1,0,0,20,0,15,6,152,21,1,0
34349,35.0,1,1,1,0,876.0,1,0,0,20,0,318,1,-1,0,3,0
34350,32.0,4,1,2,0,3154.0,0,0,0,20,0,96,2,150,2,0,0
34351,43.0,1,1,0,0,517.0,1,0,0,20,0,138,2,263,7,0,0
34352,33.0,1,1,0,0,681.0,1,0,0,20,0,222,1,-1,0,3,0
34353,35.0,4,1,2,0,2123.0,1,0,0,20,0,54,1,273,3,0,0
34354,44.0,0,0,1,0,-43.0,1,1,0,20,0,206,1,-1,0,3,0
34355,54.0,1,1,3,0,1827.0,0,0,0,20,0,167,1,350,1,0,0
34356,50.0,4,1,2,0,1822.0,1,0,0,20,0,6,1,-1,0,3,0
34357,40.0,0,2,1,0,315.0,1,0,0,20,0,44,1,-1,0,3,0
34358,55.0,1,0,1,0,462.0,1,0,0,20,0,157,1,332,3,0,0
34359,50.0,7,0,1,0,2015.0,1,0,0,20,0,715,1,152,1,0,0
34360,44.0,1,1,1,0,3060.0,1,0,0,20,0,87,2,151,3,0,0
34361,78.0,5,1,0,0,240.0,0,0,0,20,0,325,1,-1,0,3,1
34362,44.0,9,0,1,0,-865.0,1,0,0,20,0,334,1,-1,0,3,0
34363,39.0,7,1,1,0,3870.0,1,0,0,20,0,72,1,-1,0,3,0
34364,46.0,1,1,0,0,859.0,1,0,0,20,0,9,1,-1,0,3,0
34365,35.0,6,1,1,0,598.0,1,0,0,20,0,245,1,-1,0,3,0
34366,40.0,9,2,2,0,825.0,1,0,0,20,0,38,1,335,1,1,0
34367,34.0,1,1,0,0,2798.0,1,0,0,20,0,297,4,-1,0,3,0
34368,39.0,1,1,1,0,56.0,1,0,1,20,0,368,1,-1,0,3,0
34369,36.0,7,1,1,0,878.0,1,0,0,20,0,108,1,-1,0,3,0
34370,37.0,0,1,1,0,2320.0,1,0,0,20,0,59,3,342,1,1,0
34371,40.0,0,2,2,0,283.0,1,0,0,20,0,222,1,153,4,0,0
34372,35.0,0,2,1,0,424.0,1,0,0,20,0,23,4,-1,0,3,0
34373,46.0,7,1,1,0,327.0,1,1,0,20,0,148,2,-1,0,3,0
34374,42.0,1,1,1,0,2717.0,1,1,0,20,0,181,2,270,2,0,0
34375,43.0,1,1,1,0,314.0,1,1,0,20,0,247,3,339,2,0,0
34376,40.0,0,2,1,0,576.0,1,1,0,20,0,114,3,-1,0,3,0
34377,37.0,0,0,2,0,43.0,1,0,0,20,0,328,2,264,2,0,0
34378,30.0,1,1,1,0,322.0,1,0,0,20,0,190,2,326,1,1,0
34379,42.0,1,1,0,0,208.0,1,0,0,20,0,82,1,-1,0,3,0
34380,32.0,1,1,0,0,2.0,1,1,0,20,0,180,3,284,1,0,0
34381,50.0,1,0,1,0,-1.0,1,0,1,20,0,151,1,-1,0,3,0
34382,32.0,0,1,1,0,3052.0,1,1,0,20,0,253,3,151,4,0,0
34383,50.0,4,0,2,0,516.0,1,1,0,20,0,198,1,-1,0,3,0
34384,52.0,1,1,1,0,782.0,1,1,0,20,0,104,1,-1,0,3,0
34385,31.0,1,1,1,0,631.0,1,0,0,20,0,211,2,152,2,0,0
34386,37.0,9,2,1,0,1127.0,1,0,0,20,0,249,2,-1,0,3,0
34387,32.0,9,1,2,0,3850.0,1,0,0,20,0,63,4,-1,0,3,0
34388,33.0,1,1,1,0,35.0,1,0,1,20,0,87,1,322,1,0,0
34389,33.0,4,1,2,0,864.0,1,0,0,20,0,170,1,235,19,0,0
34390,33.0,7,1,1,0,2184.0,1,0,0,20,0,151,1,-1,0,3,0
34391,32.0,4,2,2,0,914.0,1,0,0,20,0,224,1,-1,0,3,0
34392,39.0,4,2,2,0,1457.0,1,0,0,20,0,430,1,-1,0,3,0
34393,37.0,7,1,1,0,1498.0,1,0,0,20,0,107,1,-1,0,3,0
34394,28.0,9,2,2,0,387.0,1,0,0,20,0,205,1,82,1,0,1
34395,28.0,8,2,1,0,39.0,1,0,0,20,0,149,1,-1,0,3,0
34396,43.0,1,1,1,0,85.0,1,0,0,20,0,42,3,279,5,1,0
34397,51.0,1,1,1,0,-237.0,1,1,0,20,0,379,3,320,2,1,0
34398,33.0,3,1,2,0,10.0,1,0,0,20,0,129,1,322,2,0,0
34399,39.0,4,1,2,0,894.0,1,0,0,20,0,491,1,326,1,1,0
34400,25.0,9,2,2,0,184.0,1,1,0,20,0,401,1,-1,0,3,0
34401,35.0,7,2,1,0,155.0,1,0,0,20,0,285,1,-1,0,3,0
34402,50.0,6,0,2,0,13.0,1,0,0,20,0,76,1,-1,0,3,1
34403,33.0,4,2,2,0,437.0,1,0,0,20,0,199,2,150,5,0,0
34404,31.0,1,1,1,0,1660.0,1,0,0,20,0,342,1,-1,0,3,0
34405,39.0,7,1,1,0,104.0,1,0,0,20,0,116,2,332,6,0,0
34406,31.0,1,2,1,0,648.0,1,1,0,20,0,153,1,347,1,0,0
34407,31.0,7,2,0,0,181.0,1,0,0,20,0,93,3,340,2,1,0
34408,46.0,6,1,1,0,156.0,0,0,0,20,0,268,1,-1,0,3,0
34409,51.0,1,1,0,0,1016.0,1,0,0,20,0,78,1,-1,0,3,0
34410,25.0,8,2,2,0,538.0,1,0,0,20,0,226,1,-1,0,3,0
34411,28.0,4,2,1,0,967.0,1,0,0,20,0,174,1,334,1,0,0
34412,37.0,0,2,1,0,-296.0,1,0,0,20,0,81,1,-1,0,3,0
34413,34.0,4,0,2,0,471.0,0,0,0,20,0,247,1,332,4,0,0
34414,30.0,0,1,1,0,1165.0,0,0,0,20,0,98,2,-1,0,3,0
34415,73.0,5,0,2,0,3203.0,0,0,0,20,0,148,1,-1,0,3,1
34416,37.0,0,2,2,0,2317.0,1,0,0,20,0,114,1,152,2,0,0
34417,44.0,1,1,0,0,-337.0,1,0,0,20,0,326,3,-1,0,3,0
34418,28.0,1,2,1,0,1735.0,1,0,0,20,0,89,1,-1,0,3,0
34419,40.0,4,0,3,0,4095.0,1,0,0,20,0,281,1,-1,0,3,0
34420,54.0,9,0,1,0,1663.0,1,0,1,20,0,41,1,150,9,1,0
34421,29.0,9,2,2,0,2269.0,1,0,0,20,0,53,1,346,1,0,0
34422,30.0,2,2,2,0,216.0,1,0,0,20,0,182,3,-1,0,3,0
34423,34.0,4,1,2,0,606.0,0,0,0,20,0,97,1,-1,0,3,1
34424,43.0,7,1,1,0,3689.0,1,0,0,20,0,165,1,321,1,0,0
34425,30.0,1,1,0,0,262.0,1,0,0,20,0,15,4,343,3,1,0
34426,46.0,4,0,1,0,145.0,1,0,0,20,0,113,2,270,5,0,0
34427,31.0,4,2,2,0,587.0,1,0,0,20,0,16,4,-1,0,3,0
34428,35.0,7,1,1,0,2179.0,0,0,0,20,0,207,1,-1,0,3,0
34429,32.0,9,1,1,0,3322.0,1,0,0,20,0,380,1,74,4,0,0
34430,32.0,1,1,1,0,1148.0,1,0,0,20,0,121,1,-1,0,3,0
34431,28.0,8,2,1,0,0.0,0,0,0,20,0,185,1,-1,0,3,1
34432,42.0,0,0,1,0,527.0,0,1,0,20,0,112,1,-1,0,3,1
34433,27.0,8,2,1,0,162.0,0,0,1,20,0,116,1,-1,0,3,0
34434,32.0,0,2,1,0,299.0,1,0,0,20,0,177,2,348,2,0,0
34435,30.0,8,2,1,0,0.0,0,0,0,20,0,111,1,-1,0,3,0
34436,43.0,1,1,0,0,1892.0,1,0,0,20,0,378,1,-1,0,3,0
34437,54.0,10,0,1,0,309.0,0,0,0,20,0,241,1,-1,0,3,1
34438,36.0,4,2,2,0,832.0,1,0,0,20,0,237,2,-1,0,3,0
34439,27.0,1,1,1,0,4333.0,0,0,0,20,0,163,1,-1,0,3,1
34440,36.0,1,1,1,0,204.0,1,0,0,20,0,28,5,-1,0,3,0
34441,44.0,7,1,1,0,1989.0,1,1,0,20,0,106,2,-1,0,3,0
34442,48.0,0,1,1,0,1060.0,1,0,0,20,0,87,2,318,3,0,0
34443,38.0,2,1,1,0,0.0,1,1,0,20,0,305,2,154,1,0,0
34444,40.0,7,1,1,0,2843.0,1,0,0,20,0,223,1,305,1,2,0
34445,38.0,9,2,1,0,28.0,1,1,0,20,0,131,3,-1,0,3,0
34446,34.0,9,0,1,0,0.0,1,1,0,20,0,110,3,269,2,1,0
34447,25.0,8,2,1,0,319.0,1,0,0,20,0,48,3,-1,0,3,0
34448,69.0,5,1,2,0,473.0,0,0,0,20,0,333,1,-1,0,3,0
34449,32.0,4,2,2,0,1831.0,1,0,0,20,0,86,2,-1,0,3,0
34450,37.0,1,2,1,0,2235.0,1,0,0,20,0,419,2,151,2,0,0
34451,29.0,7,1,1,0,368.0,1,0,0,20,0,16,5,-1,0,3,0
34452,47.0,3,1,0,0,1747.0,1,0,0,20,0,325,1,-1,0,3,0
34453,36.0,4,2,2,0,20.0,1,0,0,20,0,766,2,150,3,1,0
34454,35.0,9,1,2,0,703.0,0,0,0,20,0,169,1,-1,0,3,0
34455,30.0,9,1,1,0,239.0,1,0,0,20,0,58,3,150,10,0,0
34456,73.0,5,1,0,0,253.0,0,0,0,20,0,345,1,-1,0,3,1
34457,30.0,0,1,1,0,312.0,1,0,0,20,0,476,3,-1,0,3,0
34458,37.0,4,1,1,0,222.0,1,0,0,20,0,115,2,-1,0,3,0
34459,33.0,1,2,0,0,1.0,1,0,0,20,0,257,1,-1,0,3,0
34460,54.0,1,1,0,0,433.0,1,0,0,20,0,252,5,-1,0,3,0
34461,33.0,4,2,2,0,6807.0,0,0,0,20,0,163,1,-1,0,3,1
34462,32.0,9,2,2,0,1306.0,0,0,0,20,0,517,1,-1,0,3,0
34463,39.0,4,1,1,0,1035.0,1,0,0,20,0,436,1,-1,0,3,0
34464,32.0,9,1,1,0,1214.0,1,0,0,20,0,53,1,-1,0,3,0
34465,45.0,10,0,0,0,757.0,0,0,0,20,0,103,1,325,4,0,0
34466,37.0,1,1,1,0,509.0,1,0,0,20,0,172,1,-1,0,3,0
34467,58.0,7,2,1,0,1430.0,1,0,0,20,0,861,6,321,5,0,0
34468,37.0,9,1,1,0,264.0,1,1,0,20,0,414,2,285,1,0,0
34469,31.0,0,1,1,0,1262.0,1,0,0,20,0,74,2,-1,0,3,0
34470,37.0,1,1,1,0,3884.0,1,0,0,20,0,28,5,-1,0,3,0
34471,35.0,1,2,1,0,398.0,1,0,0,20,0,198,1,-1,0,3,0
34472,36.0,2,1,2,0,99.0,1,1,0,20,0,393,3,-1,0,3,0
34473,37.0,1,1,0,0,250.0,1,0,0,20,0,239,3,347,1,0,0
34474,33.0,7,2,1,0,187.0,1,0,0,20,0,168,3,326,1,0,0
